Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Type | Pokemon ID: 19 - Type ID: 1 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 19 - Ability Id: 50
Cadastrado - Pokemon Ability | Pokemon ID: 19 - Ability Id: 62
Cadastrado - Pokemon Ability | Pokemon ID: 19 - Ability Id: 55

Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 1 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 2 - Base Stat: 56 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 19 - Stat ID: 6 - Base Stat: 72 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 19 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 19 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 19 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 19 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 19 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 19 - Pokemon Id To: 20 - Pokemon Evolution: 1

Cadastrado - Pokemon | 20 - Raticate

Cadastrado - Pokemon Type | Pokemon ID: 20 - Type ID: 1 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 20 - Ability Id: 50
Cadastrado - Pokemon Ability | Pokemon ID: 20 - Ability Id: 62
Cadastrado - Pokemon Ability | Pokemon ID: 20 - Ability Id: 55

Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 1 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 2 - Base Stat: 81 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 20 - Stat ID: 6 - Base Stat: 97 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 20 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 20 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 20 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 20 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 20 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 19 - Pokemon Id To: 20 - Pokemon Evolution: 1

Cadastrado - Weakness | 1 -  - 2
Cadastrado - Weakness | 1 - 10 - 11
Cadastrado - Weakness | 1 - 10 - 2
Cadastrado - Weakness | 1 - 10 - 5
Cadastrado - Weakness | 1 - 10 - 6
Cadastrado - Weakness | 1 - 11 - 13
Cadastrado - Weakness | 1 - 11 - 12
Cadastrado - Weakness | 1 - 11 - 2
Cadastrado - Weakness | 1 - 13 - 2
Cadastrado - Weakness | 1 - 13 - 5
Cadastrado - Weakness | 1 - 12 - 10
Cadastrado - Weakness | 1 - 12 - 15
Cadastrado - Weakness | 1 - 12 - 2
Cadastrado - Weakness | 1 - 12 - 4
Cadastrado - Weakness | 1 - 12 - 3
Cadastrado - Weakness | 1 - 12 - 7
Cadastrado - Weakness | 1 - 15 - 10
Cadastrado - Weakness | 1 - 15 - 2
Cadastrado - Weakness | 1 - 15 - 6
Cadastrado - Weakness | 1 - 15 - 9
Cadastrado - Weakness | 1 - 2 - 2
Cadastrado - Weakness | 1 - 2 - 3
Cadastrado - Weakness | 1 - 2 - 14
Cadastrado - Weakness | 1 - 2 - 18
Cadastrado - Weakness | 1 - 4 - 5
Cadastrado - Weakness | 1 - 4 - 14
Cadastrado - Weakness | 1 - 5 - 11
Cadastrado - Weakness | 1 - 5 - 12
Cadastrado - Weakness | 1 - 5 - 15
Cadastrado - Weakness | 1 - 5 - 2
Cadastrado - Weakness | 1 - 3 - 13
Cadastrado - Weakness | 1 - 3 - 15
Cadastrado - Weakness | 1 - 3 - 6
Cadastrado - Weakness | 1 - 14 - 7
Cadastrado - Weakness | 1 - 14 - 17
Cadastrado - Weakness | 1 - 7 - 10
Cadastrado - Weakness | 1 - 7 - 3
Cadastrado - Weakness | 1 - 7 - 6
Cadastrado - Weakness | 1 - 6 - 11
Cadastrado - Weakness | 1 - 6 - 12
Cadastrado - Weakness | 1 - 6 - 2
Cadastrado - Weakness | 1 - 6 - 5
Cadastrado - Weakness | 1 - 6 - 9
Cadastrado - Weakness | 1 - 8 - 17
Cadastrado - Weakness | 1 - 16 - 15
Cadastrado - Weakness | 1 - 16 - 2
Cadastrado - Weakness | 1 - 16 - 16
Cadastrado - Weakness | 1 - 16 - 18
Cadastrado - Weakness | 1 - 17 - 2
Cadastrado - Weakness | 1 - 17 - 7
Cadastrado - Weakness | 1 - 17 - 18
Cadastrado - Weakness | 1 - 9 - 10
Cadastrado - Weakness | 1 - 9 - 2
Cadastrado - Weakness | 1 - 9 - 5
Cadastrado - Weakness | 1 - 18 - 4
Cadastrado - Weakness | 1 - 18 - 9
Cadastrado - Weakness | 10 -  - 11
Cadastrado - Weakness | 10 -  - 5
Cadastrado - Weakness | 10 -  - 6
Cadastrado - Weakness | 10 - 1 - 11
Cadastrado - Weakness | 10 - 1 - 2
Cadastrado - Weakness | 10 - 1 - 5
Cadastrado - Weakness | 10 - 1 - 6
Cadastrado - Weakness | 10 - 11 - 13
Cadastrado - Weakness | 10 - 11 - 5
Cadastrado - Weakness | 10 - 11 - 6
Cadastrado - Weakness | 10 - 13 - 11
Cadastrado - Weakness | 10 - 13 - 5
Cadastrado - Weakness | 10 - 13 - 6
Cadastrado - Weakness | 10 - 12 - 4
Cadastrado - Weakness | 10 - 12 - 3
Cadastrado - Weakness | 10 - 12 - 6
Cadastrado - Weakness | 10 - 15 - 11
Cadastrado - Weakness | 10 - 15 - 2
Cadastrado - Weakness | 10 - 15 - 5
Cadastrado - Weakness | 10 - 15 - 6
Cadastrado - Weakness | 10 - 2 - 11
Cadastrado - Weakness | 10 - 2 - 5
Cadastrado - Weakness | 10 - 2 - 3
Cadastrado - Weakness | 10 - 2 - 14
Cadastrado - Weakness | 10 - 4 - 11
Cadastrado - Weakness | 10 - 4 - 5
Cadastrado - Weakness | 10 - 4 - 14
Cadastrado - Weakness | 10 - 4 - 6
Cadastrado - Weakness | 10 - 5 - 11
Cadastrado - Weakness | 10 - 5 - 5
Cadastrado - Weakness | 10 - 3 - 11
Cadastrado - Weakness | 10 - 3 - 13
Cadastrado - Weakness | 10 - 3 - 6
Cadastrado - Weakness | 10 - 14 - 11
Cadastrado - Weakness | 10 - 14 - 5
Cadastrado - Weakness | 10 - 14 - 6
Cadastrado - Weakness | 10 - 14 - 8
Cadastrado - Weakness | 10 - 14 - 17
Cadastrado - Weakness | 10 - 7 - 11
Cadastrado - Weakness | 10 - 7 - 3
Cadastrado - Weakness | 10 - 7 - 6
Cadastrado - Weakness | 10 - 6 - 11
Cadastrado - Weakness | 10 - 6 - 2
Cadastrado - Weakness | 10 - 6 - 5
Cadastrado - Weakness | 10 - 6 - 6
Cadastrado - Weakness | 10 - 8 - 11
Cadastrado - Weakness | 10 - 8 - 5
Cadastrado - Weakness | 10 - 8 - 6
Cadastrado - Weakness | 10 - 8 - 8
Cadastrado - Weakness | 10 - 8 - 17
Cadastrado - Weakness | 10 - 16 - 5
Cadastrado - Weakness | 10 - 16 - 6
Cadastrado - Weakness | 10 - 16 - 16
Cadastrado - Weakness | 10 - 17 - 11
Cadastrado - Weakness | 10 - 17 - 2
Cadastrado - Weakness | 10 - 17 - 5
Cadastrado - Weakness | 10 - 17 - 6
Cadastrado - Weakness | 10 - 9 - 11
Cadastrado - Weakness | 10 - 9 - 2
Cadastrado - Weakness | 10 - 9 - 5
Cadastrado - Weakness | 10 - 18 - 11
Cadastrado - Weakness | 10 - 18 - 4
Cadastrado - Weakness | 10 - 18 - 5
Cadastrado - Weakness | 10 - 18 - 6
Cadastrado - Weakness | 11 -  - 13
Cadastrado - Weakness | 11 -  - 12
Cadastrado - Weakness | 11 - 1 - 13
Cadastrado - Weakness | 11 - 1 - 12
Cadastrado - Weakness | 11 - 1 - 2
Cadastrado - Weakness | 11 - 10 - 13
Cadastrado - Weakness | 11 - 10 - 5
Cadastrado - Weakness | 11 - 10 - 6
Cadastrado - Weakness | 11 - 13 - 12
Cadastrado - Weakness | 11 - 13 - 5
Cadastrado - Weakness | 11 - 12 - 4
Cadastrado - Weakness | 11 - 12 - 3
Cadastrado - Weakness | 11 - 12 - 7
Cadastrado - Weakness | 11 - 15 - 13
Cadastrado - Weakness | 11 - 15 - 12
Cadastrado - Weakness | 11 - 15 - 2
Cadastrado - Weakness | 11 - 15 - 6
Cadastrado - Weakness | 11 - 2 - 13
Cadastrado - Weakness | 11 - 2 - 12
Cadastrado - Weakness | 11 - 2 - 3
Cadastrado - Weakness | 11 - 2 - 14
Cadastrado - Weakness | 11 - 2 - 18
Cadastrado - Weakness | 11 - 4 - 13
Cadastrado - Weakness | 11 - 4 - 5
Cadastrado - Weakness | 11 - 4 - 14
Cadastrado - Weakness | 11 - 5 - 12
Cadastrado - Weakness | 11 - 3 - 13
Cadastrado - Weakness | 11 - 3 - 6
Cadastrado - Weakness | 11 - 14 - 13
Cadastrado - Weakness | 11 - 14 - 12
Cadastrado - Weakness | 11 - 14 - 7
Cadastrado - Weakness | 11 - 14 - 8
Cadastrado - Weakness | 11 - 14 - 17
Cadastrado - Weakness | 11 - 7 - 13
Cadastrado - Weakness | 11 - 7 - 3
Cadastrado - Weakness | 11 - 7 - 6
Cadastrado - Weakness | 11 - 6 - 13
Cadastrado - Weakness | 11 - 6 - 12
Cadastrado - Weakness | 11 - 6 - 2
Cadastrado - Weakness | 11 - 6 - 5
Cadastrado - Weakness | 11 - 8 - 13
Cadastrado - Weakness | 11 - 8 - 12
Cadastrado - Weakness | 11 - 8 - 8
Cadastrado - Weakness | 11 - 8 - 17
Cadastrado - Weakness | 11 - 16 - 16
Cadastrado - Weakness | 11 - 16 - 18
Cadastrado - Weakness | 11 - 17 - 13
Cadastrado - Weakness | 11 - 17 - 12
Cadastrado - Weakness | 11 - 17 - 2
Cadastrado - Weakness | 11 - 17 - 7
Cadastrado - Weakness | 11 - 17 - 18
Cadastrado - Weakness | 11 - 9 - 13
Cadastrado - Weakness | 11 - 9 - 2
Cadastrado - Weakness | 11 - 9 - 5
Cadastrado - Weakness | 11 - 18 - 13
Cadastrado - Weakness | 11 - 18 - 12
Cadastrado - Weakness | 11 - 18 - 4
Cadastrado - Weakness | 13 -  - 5
Cadastrado - Weakness | 13 - 1 - 2
Cadastrado - Weakness | 13 - 1 - 5
Cadastrado - Weakness | 13 - 10 - 11
Cadastrado - Weakness | 13 - 10 - 5
Cadastrado - Weakness | 13 - 10 - 6
Cadastrado - Weakness | 13 - 11 - 12
Cadastrado - Weakness | 13 - 11 - 5
Cadastrado - Weakness | 13 - 12 - 10
Cadastrado - Weakness | 13 - 12 - 15
Cadastrado - Weakness | 13 - 12 - 4
Cadastrado - Weakness | 13 - 12 - 7
Cadastrado - Weakness | 13 - 15 - 10
Cadastrado - Weakness | 13 - 15 - 2
Cadastrado - Weakness | 13 - 15 - 5
Cadastrado - Weakness | 13 - 15 - 6
Cadastrado - Weakness | 13 - 2 - 5
Cadastrado - Weakness | 13 - 2 - 14
Cadastrado - Weakness | 13 - 2 - 18
Cadastrado - Weakness | 13 - 4 - 5
Cadastrado - Weakness | 13 - 4 - 14
Cadastrado - Weakness | 13 - 5 - 11
Cadastrado - Weakness | 13 - 5 - 12
Cadastrado - Weakness | 13 - 5 - 15
Cadastrado - Weakness | 13 - 5 - 5
Cadastrado - Weakness | 13 - 3 - 15
Cadastrado - Weakness | 13 - 3 - 6
Cadastrado - Weakness | 13 - 14 - 5
Cadastrado - Weakness | 13 - 14 - 7
Cadastrado - Weakness | 13 - 14 - 8
Cadastrado - Weakness | 13 - 14 - 17
Cadastrado - Weakness | 13 - 7 - 10
Cadastrado - Weakness | 13 - 7 - 6
Cadastrado - Weakness | 13 - 6 - 11
Cadastrado - Weakness | 13 - 6 - 12
Cadastrado - Weakness | 13 - 6 - 2
Cadastrado - Weakness | 13 - 6 - 5
Cadastrado - Weakness | 13 - 8 - 5
Cadastrado - Weakness | 13 - 8 - 8
Cadastrado - Weakness | 13 - 8 - 17
Cadastrado - Weakness | 13 - 16 - 15
Cadastrado - Weakness | 13 - 16 - 5
Cadastrado - Weakness | 13 - 16 - 16
Cadastrado - Weakness | 13 - 16 - 18
Cadastrado - Weakness | 13 - 17 - 2
Cadastrado - Weakness | 13 - 17 - 5
Cadastrado - Weakness | 13 - 17 - 7
Cadastrado - Weakness | 13 - 17 - 18
Cadastrado - Weakness | 13 - 9 - 10
Cadastrado - Weakness | 13 - 9 - 2
Cadastrado - Weakness | 13 - 9 - 5
Cadastrado - Weakness | 13 - 18 - 4
Cadastrado - Weakness | 13 - 18 - 5
Cadastrado - Weakness | 12 -  - 10
Cadastrado - Weakness | 12 -  - 15
Cadastrado - Weakness | 12 -  - 4
Cadastrado - Weakness | 12 -  - 3
Cadastrado - Weakness | 12 -  - 7
Cadastrado - Weakness | 12 - 1 - 10
Cadastrado - Weakness | 12 - 1 - 15
Cadastrado - Weakness | 12 - 1 - 2
Cadastrado - Weakness | 12 - 1 - 4
Cadastrado - Weakness | 12 - 1 - 3
Cadastrado - Weakness | 12 - 1 - 7
Cadastrado - Weakness | 12 - 10 - 4
Cadastrado - Weakness | 12 - 10 - 3
Cadastrado - Weakness | 12 - 10 - 6
Cadastrado - Weakness | 12 - 11 - 4
Cadastrado - Weakness | 12 - 11 - 3
Cadastrado - Weakness | 12 - 11 - 7
Cadastrado - Weakness | 12 - 13 - 10
Cadastrado - Weakness | 12 - 13 - 15
Cadastrado - Weakness | 12 - 13 - 4
Cadastrado - Weakness | 12 - 13 - 7
Cadastrado - Weakness | 12 - 15 - 10
Cadastrado - Weakness | 12 - 15 - 2
Cadastrado - Weakness | 12 - 15 - 4
Cadastrado - Weakness | 12 - 15 - 3
Cadastrado - Weakness | 12 - 15 - 7
Cadastrado - Weakness | 12 - 15 - 6
Cadastrado - Weakness | 12 - 15 - 9
Cadastrado - Weakness | 12 - 2 - 10
Cadastrado - Weakness | 12 - 2 - 15
Cadastrado - Weakness | 12 - 2 - 4
Cadastrado - Weakness | 12 - 2 - 3
Cadastrado - Weakness | 12 - 2 - 14
Cadastrado - Weakness | 12 - 2 - 18
Cadastrado - Weakness | 12 - 4 - 10
Cadastrado - Weakness | 12 - 4 - 15
Cadastrado - Weakness | 12 - 4 - 3
Cadastrado - Weakness | 12 - 4 - 14
Cadastrado - Weakness | 12 - 5 - 10
Cadastrado - Weakness | 12 - 5 - 15
Cadastrado - Weakness | 12 - 5 - 3
Cadastrado - Weakness | 12 - 5 - 7
Cadastrado - Weakness | 12 - 3 - 10
Cadastrado - Weakness | 12 - 3 - 15
Cadastrado - Weakness | 12 - 3 - 4
Cadastrado - Weakness | 12 - 3 - 3
Cadastrado - Weakness | 12 - 3 - 6
Cadastrado - Weakness | 12 - 14 - 10
Cadastrado - Weakness | 12 - 14 - 15
Cadastrado - Weakness | 12 - 14 - 4
Cadastrado - Weakness | 12 - 14 - 3
Cadastrado - Weakness | 12 - 14 - 7
Cadastrado - Weakness | 12 - 14 - 8
Cadastrado - Weakness | 12 - 14 - 17
Cadastrado - Weakness | 12 - 7 - 10
Cadastrado - Weakness | 12 - 7 - 15
Cadastrado - Weakness | 12 - 7 - 4
Cadastrado - Weakness | 12 - 7 - 3
Cadastrado - Weakness | 12 - 7 - 7
Cadastrado - Weakness | 12 - 7 - 6
Cadastrado - Weakness | 12 - 6 - 15
Cadastrado - Weakness | 12 - 6 - 2
Cadastrado - Weakness | 12 - 6 - 7
Cadastrado - Weakness | 12 - 6 - 9
Cadastrado - Weakness | 12 - 8 - 10
Cadastrado - Weakness | 12 - 8 - 15
Cadastrado - Weakness | 12 - 8 - 3
Cadastrado - Weakness | 12 - 8 - 8
Cadastrado - Weakness | 12 - 8 - 17
Cadastrado - Weakness | 12 - 16 - 15
Cadastrado - Weakness | 12 - 16 - 4
Cadastrado - Weakness | 12 - 16 - 3
Cadastrado - Weakness | 12 - 16 - 7
Cadastrado - Weakness | 12 - 16 - 16
Cadastrado - Weakness | 12 - 16 - 18
Cadastrado - Weakness | 12 - 17 - 10
Cadastrado - Weakness | 12 - 17 - 15
Cadastrado - Weakness | 12 - 17 - 2
Cadastrado - Weakness | 12 - 17 - 4
Cadastrado - Weakness | 12 - 17 - 3
Cadastrado - Weakness | 12 - 17 - 7
Cadastrado - Weakness | 12 - 17 - 18
Cadastrado - Weakness | 12 - 9 - 10
Cadastrado - Weakness | 12 - 9 - 2
Cadastrado - Weakness | 12 - 18 - 10
Cadastrado - Weakness | 12 - 18 - 15
Cadastrado - Weakness | 12 - 18 - 4
Cadastrado - Weakness | 12 - 18 - 3
Cadastrado - Weakness | 12 - 18 - 9
Cadastrado - Weakness | 15 -  - 10
Cadastrado - Weakness | 15 -  - 2
Cadastrado - Weakness | 15 -  - 6
Cadastrado - Weakness | 15 -  - 9
Cadastrado - Weakness | 15 - 1 - 10
Cadastrado - Weakness | 15 - 1 - 2
Cadastrado - Weakness | 15 - 1 - 6
Cadastrado - Weakness | 15 - 1 - 9
Cadastrado - Weakness | 15 - 10 - 11
Cadastrado - Weakness | 15 - 10 - 2
Cadastrado - Weakness | 15 - 10 - 5
Cadastrado - Weakness | 15 - 10 - 6
Cadastrado - Weakness | 15 - 11 - 13
Cadastrado - Weakness | 15 - 11 - 12
Cadastrado - Weakness | 15 - 11 - 2
Cadastrado - Weakness | 15 - 11 - 6
Cadastrado - Weakness | 15 - 13 - 10
Cadastrado - Weakness | 15 - 13 - 2
Cadastrado - Weakness | 15 - 13 - 5
Cadastrado - Weakness | 15 - 13 - 6
Cadastrado - Weakness | 15 - 12 - 10
Cadastrado - Weakness | 15 - 12 - 2
Cadastrado - Weakness | 15 - 12 - 4
Cadastrado - Weakness | 15 - 12 - 3
Cadastrado - Weakness | 15 - 12 - 7
Cadastrado - Weakness | 15 - 12 - 6
Cadastrado - Weakness | 15 - 12 - 9
Cadastrado - Weakness | 15 - 2 - 10
Cadastrado - Weakness | 15 - 2 - 2
Cadastrado - Weakness | 15 - 2 - 3
Cadastrado - Weakness | 15 - 2 - 14
Cadastrado - Weakness | 15 - 2 - 9
Cadastrado - Weakness | 15 - 2 - 18
Cadastrado - Weakness | 15 - 4 - 10
Cadastrado - Weakness | 15 - 4 - 5
Cadastrado - Weakness | 15 - 4 - 14
Cadastrado - Weakness | 15 - 4 - 6
Cadastrado - Weakness | 15 - 4 - 9
Cadastrado - Weakness | 15 - 5 - 10
Cadastrado - Weakness | 15 - 5 - 11
Cadastrado - Weakness | 15 - 5 - 12
Cadastrado - Weakness | 15 - 5 - 2
Cadastrado - Weakness | 15 - 5 - 9
Cadastrado - Weakness | 15 - 3 - 10
Cadastrado - Weakness | 15 - 3 - 13
Cadastrado - Weakness | 15 - 3 - 6
Cadastrado - Weakness | 15 - 3 - 9
Cadastrado - Weakness | 15 - 14 - 10
Cadastrado - Weakness | 15 - 14 - 7
Cadastrado - Weakness | 15 - 14 - 6
Cadastrado - Weakness | 15 - 14 - 8
Cadastrado - Weakness | 15 - 14 - 17
Cadastrado - Weakness | 15 - 14 - 9
Cadastrado - Weakness | 15 - 7 - 10
Cadastrado - Weakness | 15 - 7 - 3
Cadastrado - Weakness | 15 - 7 - 6
Cadastrado - Weakness | 15 - 7 - 9
Cadastrado - Weakness | 15 - 6 - 11
Cadastrado - Weakness | 15 - 6 - 12
Cadastrado - Weakness | 15 - 6 - 2
Cadastrado - Weakness | 15 - 6 - 5
Cadastrado - Weakness | 15 - 6 - 6
Cadastrado - Weakness | 15 - 6 - 9
Cadastrado - Weakness | 15 - 8 - 10
Cadastrado - Weakness | 15 - 8 - 6
Cadastrado - Weakness | 15 - 8 - 8
Cadastrado - Weakness | 15 - 8 - 17
Cadastrado - Weakness | 15 - 8 - 9
Cadastrado - Weakness | 15 - 16 - 2
Cadastrado - Weakness | 15 - 16 - 6
Cadastrado - Weakness | 15 - 16 - 16
Cadastrado - Weakness | 15 - 16 - 9
Cadastrado - Weakness | 15 - 16 - 18
Cadastrado - Weakness | 15 - 17 - 10
Cadastrado - Weakness | 15 - 17 - 2
Cadastrado - Weakness | 15 - 17 - 7
Cadastrado - Weakness | 15 - 17 - 6
Cadastrado - Weakness | 15 - 17 - 9
Cadastrado - Weakness | 15 - 17 - 18
Cadastrado - Weakness | 15 - 9 - 10
Cadastrado - Weakness | 15 - 9 - 2
Cadastrado - Weakness | 15 - 9 - 5
Cadastrado - Weakness | 15 - 18 - 10
Cadastrado - Weakness | 15 - 18 - 4
Cadastrado - Weakness | 15 - 18 - 6
Cadastrado - Weakness | 15 - 18 - 9
Cadastrado - Weakness | 2 -  - 3
Cadastrado - Weakness | 2 -  - 14
Cadastrado - Weakness | 2 -  - 18
Cadastrado - Weakness | 2 - 1 - 2
Cadastrado - Weakness | 2 - 1 - 3
Cadastrado - Weakness | 2 - 1 - 14
Cadastrado - Weakness | 2 - 1 - 18
Cadastrado - Weakness | 2 - 10 - 11
Cadastrado - Weakness | 2 - 10 - 5
Cadastrado - Weakness | 2 - 10 - 3
Cadastrado - Weakness | 2 - 10 - 14
Cadastrado - Weakness | 2 - 11 - 13
Cadastrado - Weakness | 2 - 11 - 12
Cadastrado - Weakness | 2 - 11 - 3
Cadastrado - Weakness | 2 - 11 - 14
Cadastrado - Weakness | 2 - 11 - 18
Cadastrado - Weakness | 2 - 13 - 5
Cadastrado - Weakness | 2 - 13 - 14
Cadastrado - Weakness | 2 - 13 - 18
Cadastrado - Weakness | 2 - 12 - 10
Cadastrado - Weakness | 2 - 12 - 15
Cadastrado - Weakness | 2 - 12 - 4
Cadastrado - Weakness | 2 - 12 - 3
Cadastrado - Weakness | 2 - 12 - 14
Cadastrado - Weakness | 2 - 12 - 18
Cadastrado - Weakness | 2 - 15 - 10
Cadastrado - Weakness | 2 - 15 - 2
Cadastrado - Weakness | 2 - 15 - 3
Cadastrado - Weakness | 2 - 15 - 14
Cadastrado - Weakness | 2 - 15 - 9
Cadastrado - Weakness | 2 - 15 - 18
Cadastrado - Weakness | 2 - 4 - 5
Cadastrado - Weakness | 2 - 4 - 3
Cadastrado - Weakness | 2 - 4 - 14
Cadastrado - Weakness | 2 - 5 - 11
Cadastrado - Weakness | 2 - 5 - 12
Cadastrado - Weakness | 2 - 5 - 15
Cadastrado - Weakness | 2 - 5 - 3
Cadastrado - Weakness | 2 - 5 - 14
Cadastrado - Weakness | 2 - 5 - 18
Cadastrado - Weakness | 2 - 3 - 13
Cadastrado - Weakness | 2 - 3 - 15
Cadastrado - Weakness | 2 - 3 - 3
Cadastrado - Weakness | 2 - 3 - 14
Cadastrado - Weakness | 2 - 3 - 18
Cadastrado - Weakness | 2 - 14 - 3
Cadastrado - Weakness | 2 - 14 - 8
Cadastrado - Weakness | 2 - 14 - 18
Cadastrado - Weakness | 2 - 7 - 10
Cadastrado - Weakness | 2 - 7 - 3
Cadastrado - Weakness | 2 - 7 - 14
Cadastrado - Weakness | 2 - 7 - 18
Cadastrado - Weakness | 2 - 6 - 11
Cadastrado - Weakness | 2 - 6 - 12
Cadastrado - Weakness | 2 - 6 - 2
Cadastrado - Weakness | 2 - 6 - 5
Cadastrado - Weakness | 2 - 6 - 14
Cadastrado - Weakness | 2 - 6 - 9
Cadastrado - Weakness | 2 - 6 - 18
Cadastrado - Weakness | 2 - 8 - 3
Cadastrado - Weakness | 2 - 8 - 14
Cadastrado - Weakness | 2 - 8 - 8
Cadastrado - Weakness | 2 - 8 - 18
Cadastrado - Weakness | 2 - 16 - 15
Cadastrado - Weakness | 2 - 16 - 3
Cadastrado - Weakness | 2 - 16 - 14
Cadastrado - Weakness | 2 - 16 - 16
Cadastrado - Weakness | 2 - 16 - 18
Cadastrado - Weakness | 2 - 17 - 2
Cadastrado - Weakness | 2 - 17 - 3
Cadastrado - Weakness | 2 - 17 - 18
Cadastrado - Weakness | 2 - 9 - 10
Cadastrado - Weakness | 2 - 9 - 2
Cadastrado - Weakness | 2 - 9 - 5
Cadastrado - Weakness | 2 - 18 - 4
Cadastrado - Weakness | 2 - 18 - 3
Cadastrado - Weakness | 2 - 18 - 14
Cadastrado - Weakness | 2 - 18 - 9
Cadastrado - Weakness | 2 - 18 - 18
Cadastrado - Weakness | 4 -  - 5
Cadastrado - Weakness | 4 -  - 14
Cadastrado - Weakness | 4 - 1 - 5
Cadastrado - Weakness | 4 - 1 - 14
Cadastrado - Weakness | 4 - 10 - 11
Cadastrado - Weakness | 4 - 10 - 5
Cadastrado - Weakness | 4 - 10 - 14
Cadastrado - Weakness | 4 - 10 - 6
Cadastrado - Weakness | 4 - 11 - 13
Cadastrado - Weakness | 4 - 11 - 5
Cadastrado - Weakness | 4 - 11 - 14
Cadastrado - Weakness | 4 - 13 - 5
Cadastrado - Weakness | 4 - 13 - 14
Cadastrado - Weakness | 4 - 12 - 10
Cadastrado - Weakness | 4 - 12 - 15
Cadastrado - Weakness | 4 - 12 - 3
Cadastrado - Weakness | 4 - 12 - 14
Cadastrado - Weakness | 4 - 15 - 10
Cadastrado - Weakness | 4 - 15 - 5
Cadastrado - Weakness | 4 - 15 - 14
Cadastrado - Weakness | 4 - 15 - 6
Cadastrado - Weakness | 4 - 15 - 9
Cadastrado - Weakness | 4 - 2 - 5
Cadastrado - Weakness | 4 - 2 - 3
Cadastrado - Weakness | 4 - 2 - 14
Cadastrado - Weakness | 4 - 5 - 11
Cadastrado - Weakness | 4 - 5 - 15
Cadastrado - Weakness | 4 - 5 - 5
Cadastrado - Weakness | 4 - 5 - 14
Cadastrado - Weakness | 4 - 3 - 13
Cadastrado - Weakness | 4 - 3 - 15
Cadastrado - Weakness | 4 - 3 - 14
Cadastrado - Weakness | 4 - 3 - 6
Cadastrado - Weakness | 4 - 14 - 5
Cadastrado - Weakness | 4 - 14 - 8
Cadastrado - Weakness | 4 - 14 - 17
Cadastrado - Weakness | 4 - 7 - 10
Cadastrado - Weakness | 4 - 7 - 3
Cadastrado - Weakness | 4 - 7 - 14
Cadastrado - Weakness | 4 - 7 - 6
Cadastrado - Weakness | 4 - 6 - 11
Cadastrado - Weakness | 4 - 6 - 5
Cadastrado - Weakness | 4 - 6 - 14
Cadastrado - Weakness | 4 - 6 - 9
Cadastrado - Weakness | 4 - 8 - 5
Cadastrado - Weakness | 4 - 8 - 14
Cadastrado - Weakness | 4 - 8 - 8
Cadastrado - Weakness | 4 - 8 - 17
Cadastrado - Weakness | 4 - 16 - 15
Cadastrado - Weakness | 4 - 16 - 5
Cadastrado - Weakness | 4 - 16 - 14
Cadastrado - Weakness | 4 - 16 - 16
Cadastrado - Weakness | 4 - 17 - 5
Cadastrado - Weakness | 4 - 9 - 10
Cadastrado - Weakness | 4 - 9 - 5
Cadastrado - Weakness | 4 - 18 - 5
Cadastrado - Weakness | 4 - 18 - 14
Cadastrado - Weakness | 4 - 18 - 9
Cadastrado - Weakness | 5 -  - 11
