Cadastrado - Ability | 1 - Stench - Fedor

-------------------------

Cadastrado - Pokemon | 523 / 649 - Zebstrika

Cadastrado - Pokemon Ability | Pokemon ID: 523 - Ability Id: 31 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 523 - Ability Id: 78 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 523 - Ability Id: 157 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 3 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 5 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 523 - Stat ID: 6 - Base Stat: 116 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 523 - Color ID: 1

Cadastrado - Pokemon Egg Groups | Pokemon ID: 523 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 523 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 523 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 523 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 522 - Pokemon Id To: 523 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 524 / 649 - Roggenrola

Cadastrado - Pokemon Ability | Pokemon ID: 524 - Ability Id: 5 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 524 - Ability Id: 133 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 524 - Ability Id: 159 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 1 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 3 - Base Stat: 85 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 524 - Stat ID: 6 - Base Stat: 15 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 524 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 524 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 524 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 524 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 524 - Shape ID: 7

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 524 - Pokemon Id To: 525 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 525 - Pokemon Id To: 526 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 525 / 649 - Boldore

Cadastrado - Pokemon Ability | Pokemon ID: 525 - Ability Id: 5 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 525 - Ability Id: 133 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 525 - Ability Id: 159 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 2 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 3 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 5 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 525 - Stat ID: 6 - Base Stat: 20 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 525 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 525 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 525 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 525 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 525 - Shape ID: 10

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 524 - Pokemon Id To: 525 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 525 - Pokemon Id To: 526 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 526 / 649 - Gigalith

Cadastrado - Pokemon Ability | Pokemon ID: 526 - Ability Id: 5 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 526 - Ability Id: 45 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 526 - Ability Id: 159 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 1 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 2 - Base Stat: 135 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 3 - Base Stat: 130 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 4 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 526 - Stat ID: 6 - Base Stat: 25 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 526 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 526 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 526 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 526 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 526 - Shape ID: 10

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 524 - Pokemon Id To: 525 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 525 - Pokemon Id To: 526 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 527 / 649 - Woobat

Cadastrado - Pokemon Ability | Pokemon ID: 527 - Ability Id: 109 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 527 - Ability Id: 103 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 527 - Ability Id: 86 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 3 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 5 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 527 - Stat ID: 6 - Base Stat: 72 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 527 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 527 - Egg Group ID: 4
Cadastrado - Pokemon Egg Groups | Pokemon ID: 527 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 527 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 527 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 527 - Shape ID: 9

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 527 - Pokemon Id To: 528 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 528 / 649 - Swoobat

Cadastrado - Pokemon Ability | Pokemon ID: 528 - Ability Id: 109 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 528 - Ability Id: 103 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 528 - Ability Id: 86 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 1 - Base Stat: 67 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 2 - Base Stat: 57 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 4 - Base Stat: 77 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 528 - Stat ID: 6 - Base Stat: 114 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 528 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 528 - Egg Group ID: 4
Cadastrado - Pokemon Egg Groups | Pokemon ID: 528 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 528 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 528 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 528 - Shape ID: 9

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 527 - Pokemon Id To: 528 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 529 / 649 - Drilbur

Cadastrado - Pokemon Ability | Pokemon ID: 529 - Ability Id: 146 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 529 - Ability Id: 159 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 529 - Ability Id: 104 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 2 - Base Stat: 85 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 5 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 529 - Stat ID: 6 - Base Stat: 68 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 529 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 529 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 529 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 529 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 529 - Shape ID: 6

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 529 - Pokemon Id To: 530 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 530 / 649 - Excadrill

Cadastrado - Pokemon Ability | Pokemon ID: 530 - Ability Id: 146 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 530 - Ability Id: 159 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 530 - Ability Id: 104 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 1 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 2 - Base Stat: 135 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 530 - Stat ID: 6 - Base Stat: 88 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 530 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 530 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 530 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 530 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 530 - Shape ID: 12

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 529 - Pokemon Id To: 530 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 531 / 649 - Audino

Cadastrado - Pokemon Ability | Pokemon ID: 531 - Ability Id: 131 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 531 - Ability Id: 144 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 531 - Ability Id: 103 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 1 - Base Stat: 103 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 3 - Base Stat: 86 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 4 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 5 - Base Stat: 86 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 531 - Stat ID: 6 - Base Stat: 50 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 531 - Color ID: 6

Cadastrado - Pokemon Egg Groups | Pokemon ID: 531 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 531 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 531 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 531 - Shape ID: 6


-------------------------

Cadastrado - Pokemon | 532 / 649 - Timburr

Cadastrado - Pokemon Ability | Pokemon ID: 532 - Ability Id: 62 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 532 - Ability Id: 125 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 532 - Ability Id: 89 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 2 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 532 - Stat ID: 6 - Base Stat: 35 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 532 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 532 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 532 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 532 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 532 - Shape ID: 12

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 532 - Pokemon Id To: 533 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 533 - Pokemon Id To: 534 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 533 / 649 - Gurdurr

Cadastrado - Pokemon Ability | Pokemon ID: 533 - Ability Id: 62 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 533 - Ability Id: 125 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 533 - Ability Id: 89 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 1 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 2 - Base Stat: 105 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 3 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 533 - Stat ID: 6 - Base Stat: 40 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 533 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 533 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 533 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 533 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 533 - Shape ID: 12

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 532 - Pokemon Id To: 533 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 533 - Pokemon Id To: 534 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 534 / 649 - Conkeldurr

Cadastrado - Pokemon Ability | Pokemon ID: 534 - Ability Id: 62 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 534 - Ability Id: 125 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 534 - Ability Id: 89 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 1 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 2 - Base Stat: 140 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 3 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 534 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 534 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 534 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 534 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 534 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 534 - Shape ID: 12

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 532 - Pokemon Id To: 533 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 533 - Pokemon Id To: 534 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 535 / 649 - Tympole

Cadastrado - Pokemon Ability | Pokemon ID: 535 - Ability Id: 33 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 535 - Ability Id: 93 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 535 - Ability Id: 11 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 5 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 535 - Stat ID: 6 - Base Stat: 64 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 535 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 535 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 535 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 535 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 535 - Shape ID: 3

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 535 - Pokemon Id To: 536 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 536 - Pokemon Id To: 537 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 536 / 649 - Palpitoad

Cadastrado - Pokemon Ability | Pokemon ID: 536 - Ability Id: 33 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 536 - Ability Id: 93 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 536 - Ability Id: 11 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 1 - Base Stat: 75 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 536 - Stat ID: 6 - Base Stat: 69 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 536 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 536 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 536 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 536 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 536 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 535 - Pokemon Id To: 536 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 536 - Pokemon Id To: 537 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 537 / 649 - Seismitoad

Cadastrado - Pokemon Ability | Pokemon ID: 537 - Ability Id: 33 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 537 - Ability Id: 143 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 537 - Ability Id: 11 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 1 - Base Stat: 105 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 537 - Stat ID: 6 - Base Stat: 74 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 537 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 537 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 537 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 537 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 537 - Shape ID: 12

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 535 - Pokemon Id To: 536 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 536 - Pokemon Id To: 537 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 538 / 649 - Throh

Cadastrado - Pokemon Ability | Pokemon ID: 538 - Ability Id: 62 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 538 - Ability Id: 39 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 538 - Ability Id: 104 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 1 - Base Stat: 120 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 3 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 538 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 538 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 538 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 538 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 538 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 538 - Shape ID: 12


-------------------------

Cadastrado - Pokemon | 539 / 649 - Sawk

Cadastrado - Pokemon Ability | Pokemon ID: 539 - Ability Id: 5 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 539 - Ability Id: 39 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 539 - Ability Id: 104 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 2 - Base Stat: 125 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 539 - Stat ID: 6 - Base Stat: 85 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 539 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 539 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 539 - Generation ID: 5

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 539 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 539 - Shape ID: 12


-------------------------

Cadastrado - Pokemon | 540 / 649 - Sewaddle

Cadastrado - Pokemon Ability | Pokemon ID: 540 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 540 - Ability Id: 34 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 540 - Ability Id: 142 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 1 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 2 - Base Stat: 53 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 3 - Base Stat: 70 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 540 - Stat ID: 6 - Base Stat: 42 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 540 - Color ID: 10

