Cadastrado - Ability | 1 - Stench - Fedor


Cadastrado - Pokemon Shape | Pokemon ID: 10220 - Shape ID: 10

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 850 - Pokemon Id To: 851 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10221 - Hatterene-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10221 - Type ID: 14 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10221 - Type ID: 18 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10221 - Ability Id: 131
Cadastrado - Pokemon Ability | Pokemon ID: 10221 - Ability Id: 107
Cadastrado - Pokemon Ability | Pokemon ID: 10221 - Ability Id: 156

Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 1 - Base Stat: 57 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 2 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 3 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 4 - Base Stat: 136 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 5 - Base Stat: 103 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10221 - Stat ID: 6 - Base Stat: 29 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10221 - Color ID: 6

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10221 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 10221 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10221 - Shape ID: 5

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 856 - Pokemon Id To: 857 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 857 - Pokemon Id To: 858 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10222 - Grimmsnarl-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10222 - Type ID: 17 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10222 - Type ID: 18 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10222 - Ability Id: 158
Cadastrado - Pokemon Ability | Pokemon ID: 10222 - Ability Id: 119
Cadastrado - Pokemon Ability | Pokemon ID: 10222 - Ability Id: 124

Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 2 - Base Stat: 120 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10222 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10222 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10222 - Egg Group ID: 6
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10222 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 10222 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10222 - Shape ID: 12

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 859 - Pokemon Id To: 860 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 860 - Pokemon Id To: 861 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10223 - Alcremie-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10223 - Type ID: 18 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10223 - Ability Id: 175
Cadastrado - Pokemon Ability | Pokemon ID: 10223 - Ability Id: 165

Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 4 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 5 - Base Stat: 121 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10223 - Stat ID: 6 - Base Stat: 64 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10223 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10223 - Egg Group ID: 6
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10223 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10223 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10223 - Shape ID: 5

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 868 - Pokemon Id To: 869 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10224 - Copperajah-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10224 - Type ID: 9 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10224 - Ability Id: 125
Cadastrado - Pokemon Ability | Pokemon ID: 10224 - Ability Id: 134

Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 1 - Base Stat: 122 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 2 - Base Stat: 130 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 3 - Base Stat: 69 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 5 - Base Stat: 69 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10224 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10224 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10224 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10224 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 10224 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10224 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 878 - Pokemon Id To: 879 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10225 - Duraludon-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10225 - Type ID: 9 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10225 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10225 - Ability Id: 135
Cadastrado - Pokemon Ability | Pokemon ID: 10225 - Ability Id: 134
Cadastrado - Pokemon Ability | Pokemon ID: 10225 - Ability Id: 242

Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 3 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 4 - Base Stat: 120 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10225 - Stat ID: 6 - Base Stat: 85 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10225 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10225 - Egg Group ID: 10
Cadastrado - Pokemon Egg Groups | Pokemon ID: 10225 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 10225 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10225 - Shape ID: 6



-------------------------

CadAStrado - Pokemon | 10226 - Urshifu-single-strike-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10226 - Type ID: 2 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10226 - Type ID: 17 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10226 - Ability Id: 260

Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 2 - Base Stat: 130 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 4 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10226 - Stat ID: 6 - Base Stat: 97 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10226 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10226 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10226 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10226 - Shape ID: 12

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 891 - Pokemon Id To: 892 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10227 - Urshifu-rapid-strike-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10227 - Type ID: 2 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10227 - Type ID: 11 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10227 - Ability Id: 260

Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 2 - Base Stat: 130 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 4 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10227 - Stat ID: 6 - Base Stat: 97 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10227 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10227 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10227 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10227 - Shape ID: 12

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 891 - Pokemon Id To: 892 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10228 - Toxtricity-low-key-gmax

Cadastrado - Pokemon Type | Pokemon ID: 10228 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10228 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10228 - Ability Id: 244
Cadastrado - Pokemon Ability | Pokemon ID: 10228 - Ability Id: 58
Cadastrado - Pokemon Ability | Pokemon ID: 10228 - Ability Id: 101

Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 2 - Base Stat: 98 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 4 - Base Stat: 114 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10228 - Stat ID: 6 - Base Stat: 75 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10228 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10228 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 10228 - Generation ID: 8


Cadastrado - Pokemon Shape | Pokemon ID: 10228 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 848 - Pokemon Id To: 849 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10229 - Growlithe-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10229 - Type ID: 10 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10229 - Type ID: 6 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10229 - Ability Id: 22
Cadastrado - Pokemon Ability | Pokemon ID: 10229 - Ability Id: 18
Cadastrado - Pokemon Ability | Pokemon ID: 10229 - Ability Id: 154

Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 2 - Base Stat: 75 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 3 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10229 - Stat ID: 6 - Base Stat: 55 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10229 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10229 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10229 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10229 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 10229 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 58 - Pokemon Id To: 59 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10230 - Arcanine-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10230 - Type ID: 10 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10230 - Type ID: 6 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10230 - Ability Id: 22
Cadastrado - Pokemon Ability | Pokemon ID: 10230 - Ability Id: 18
Cadastrado - Pokemon Ability | Pokemon ID: 10230 - Ability Id: 154

Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 2 - Base Stat: 115 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10230 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10230 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10230 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10230 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10230 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 10230 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 58 - Pokemon Id To: 59 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10231 - Voltorb-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10231 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10231 - Type ID: 12 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10231 - Ability Id: 43
Cadastrado - Pokemon Ability | Pokemon ID: 10231 - Ability Id: 9
Cadastrado - Pokemon Ability | Pokemon ID: 10231 - Ability Id: 106

Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10231 - Stat ID: 6 - Base Stat: 100 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 10231 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10231 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 10231 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10231 - Habitat ID: 8

Cadastrado - Pokemon Shape | Pokemon ID: 10231 - Shape ID: 1

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 100 - Pokemon Id To: 101 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10232 - Electrode-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10232 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10232 - Type ID: 12 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10232 - Ability Id: 43
Cadastrado - Pokemon Ability | Pokemon ID: 10232 - Ability Id: 9
Cadastrado - Pokemon Ability | Pokemon ID: 10232 - Ability Id: 106

Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10232 - Stat ID: 6 - Base Stat: 150 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 10232 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10232 - Egg Group ID: 10

Cadastrado - Pokemon Generation | Pokemon ID: 10232 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10232 - Habitat ID: 8

Cadastrado - Pokemon Shape | Pokemon ID: 10232 - Shape ID: 1

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 100 - Pokemon Id To: 101 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10233 - Typhlosion-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10233 - Type ID: 10 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10233 - Type ID: 8 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10233 - Ability Id: 66
Cadastrado - Pokemon Ability | Pokemon ID: 10233 - Ability Id: 18

Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 1 - Base Stat: 73 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 2 - Base Stat: 84 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 3 - Base Stat: 78 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 4 - Base Stat: 119 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10233 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10233 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10233 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10233 - Generation ID: 2

Cadastrado - Pokemon Habitat | Pokemon ID: 10233 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 10233 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 155 - Pokemon Id To: 156 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 156 - Pokemon Id To: 157 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10234 - Qwilfish-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10234 - Type ID: 17 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10234 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10234 - Ability Id: 38
Cadastrado - Pokemon Ability | Pokemon ID: 10234 - Ability Id: 33
Cadastrado - Pokemon Ability | Pokemon ID: 10234 - Ability Id: 22

Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 2 - Base Stat: 95 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 3 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10234 - Stat ID: 6 - Base Stat: 85 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10234 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10234 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 10234 - Generation ID: 2

Cadastrado - Pokemon Habitat | Pokemon ID: 10234 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 10234 - Shape ID: 3

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 211 - Pokemon Id To: 904 - Pokemon Evolution: 1


-------------------------

CadAStrado - Pokemon | 10235 - Sneasel-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10235 - Type ID: 2 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10235 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10235 - Ability Id: 39
Cadastrado - Pokemon Ability | Pokemon ID: 10235 - Ability Id: 51
Cadastrado - Pokemon Ability | Pokemon ID: 10235 - Ability Id: 143

Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 1 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 4 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10235 - Stat ID: 6 - Base Stat: 115 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 10235 - Color ID: 1

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10235 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10235 - Generation ID: 2

Cadastrado - Pokemon Habitat | Pokemon ID: 10235 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 10235 - Shape ID: 6



-------------------------

CadAStrado - Pokemon | 10236 - Samurott-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10236 - Type ID: 11 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10236 - Type ID: 17 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10236 - Ability Id: 67
Cadastrado - Pokemon Ability | Pokemon ID: 10236 - Ability Id: 75

Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 2 - Base Stat: 108 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 4 - Base Stat: 100 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10236 - Stat ID: 6 - Base Stat: 85 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10236 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10236 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 10236 - Generation ID: 5


Cadastrado - Pokemon Shape | Pokemon ID: 10236 - Shape ID: 8

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 501 - Pokemon Id To: 502 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 502 - Pokemon Id To: 503 - Pokemon Evolution: 2


-------------------------

CadAStrado - Pokemon | 10237 - Lilligant-hisui

Cadastrado - Pokemon Type | Pokemon ID: 10237 - Type ID: 12 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10237 - Type ID: 2 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10237 - Ability Id: 34
Cadastrado - Pokemon Ability | Pokemon ID: 10237 - Ability Id: 55
Cadastrado - Pokemon Ability | Pokemon ID: 10237 - Ability Id: 102

Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 2 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 4 - Base Stat: 50 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10237 - Stat ID: 6 - Base Stat: 105 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10237 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10237 - Egg Group ID: 7

